Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type
2638.240929533989,123.90128172014256,19.550428061944974,461.51523642211293,78.71796188099717,2795.4072871567964,137,112,208,3447.4324241241557,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2574.194844911231,0.06355677595939024,27.774915306156743,46.153971278724896,108.55226379609482,1885.1986574295609,4,139,135,1738.1806556569861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2471.644023626785,73.5498612764075,13.50670553452459,78.59711147530324,59.749016550019874,749.6419344517369,68,234,214,3152.581684485293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
2649.2579216093363,37.10707811581107,2.0865310324589577,387.3847419702461,171.86470772379667,1730.9159146319353,138,87,222,4367.5410868103745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
2379.9189774225515,337.9195830564208,34.98434497720074,387.9555057796112,64.17810599614059,237.63029497376408,251,213,204,890.9667294918033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2648.8952192429815,39.50199115562712,19.751437671116147,111.77085116427943,131.93176103266822,3693.4347160536086,14,224,169,4685.68110737923,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2375.113360959062,69.10090351723008,44.77926530805901,198.02965898399023,128.83767631840556,2398.5179231829557,252,206,252,241.02633085316904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2353.823305693032,274.21322775702635,43.60320357864793,68.06468865857795,119.46729742569727,182.1431004226548,42,208,71,2257.92866865271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
2554.4709023804126,204.88861855437804,37.56535090119267,209.7044173155495,52.41625444972668,4474.21283541368,251,106,213,2603.33467180429,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2604.807247162837,94.41018665625701,31.36986367208001,193.53376950722495,196.52824857874077,108.95494366280012,0,240,195,639.8565454584792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2465.3484774279978,267.08934373242914,35.39764112698258,113.1745757776672,-19.94987513457015,4068.9233403831167,104,30,164,4508.988914590955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2675.8650004502915,187.59766269228976,39.768639572677166,318.84233413698047,158.7767574233402,3946.6776224999994,36,65,32,4635.092958392589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2490.5971601471374,41.62581611116216,24.512853828319685,389.8083815786914,142.24152923866407,1335.552727569226,241,63,250,3237.2202801145527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2492.554550730562,8.70638551324249,12.815003927144272,67.32327454242603,85.96618521797211,2721.476380119992,190,10,226,3833.6471789347056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2573.069599690116,266.6870456057527,32.36538235288292,19.62151599353029,182.5836640132209,800.1997601100209,55,237,151,2188.860222845558,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2525.286353850979,262.4184707483352,39.80625067442537,357.9739478080278,68.08605807572043,2044.740027938946,150,17,167,1802.417267311306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2325.1569235884413,332.4963100945097,8.869405546596619,143.67689325849253,55.199118289563046,2176.305316231242,24,6,227,1974.715801532383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
2367.7136307896617,59.249091711632275,34.00823491883337,481.18489053273817,98.0453934178854,2491.420033336763,220,175,65,3674.4437225757342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2576.5222332298163,318.1402107224179,44.67131985578877,393.0295715351831,178.6130440212458,2766.549877890997,69,201,247,3720.982828654798,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2446.28475369482,59.60309947054495,37.51543753227501,366.27045107708085,47.92623968123621,1223.586192901981,100,78,4,2430.5233874335663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2344.713796020355,189.80720982893348,29.86352535733205,463.4943517561464,-6.2172938281856815,4748.069521435937,164,155,97,1869.9102512140325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2300.8045015566404,332.52400073170736,29.89601278076125,103.08389427069098,-17.962079959544752,936.9843767108321,155,248,121,4591.103884426218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2505.1015062149445,9.629097607882828,30.438797426349783,376.2966975830156,93.82214718850457,1395.7083199073834,253,60,160,3859.5120585724612,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2620.6990067584734,243.75304831866762,22.834022740878826,238.24012944464423,87.1175503425172,2217.984416770111,12,191,136,369.60196212833364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
2567.489650732659,135.91201271662638,20.731552435820795,132.76834461297298,155.84941978123516,1066.4934912454617,101,43,60,2419.752518826832,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2250.2570621125014,305.8151902016592,24.107137734015957,51.18236908746343,182.08515274027502,4148.84225743746,53,201,173,3009.0806448673457,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2485.3769436000553,210.42399762898881,42.561223060193804,472.4645681654816,41.188680718675,4879.313032094105,62,222,95,2859.4820469592387,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2379.6121545503265,192.3276706114603,37.896535280301194,322.6274248275537,162.8787124326593,3022.199596165314,11,208,138,2496.0218526016897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2439.839636942769,4.209039703039292,28.046900092943197,121.67329184199322,-23.127230385372354,4940.610675994278,126,34,192,1375.8241701326924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2476.839450843534,333.4276366840547,43.73937239399429,493.29356247376586,131.90387076163887,2565.8397502967696,29,129,176,1000.335537967888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2429.40728451219,304.1228632516496,28.318202155484304,58.28308932325543,129.70616073718682,2581.51779606419,62,112,64,3239.526146036765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
2585.8018432398303,4.913209544648525,26.565336623600892,288.46586076623447,-19.95085329212902,1199.774374862767,254,54,155,4855.836707947531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2461.780088158244,329.91122913798955,29.280056863460604,259.0766961066921,118.14217171744318,1384.9506577330944,148,35,251,2862.432806961727,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2422.148662532443,181.34210093757267,14.79848537281208,479.59409007220734,126.42868051447635,1303.1775338219943,241,102,122,967.45159673229,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2457.061669602374,358.8138750721598,12.258665533394653,294.2213570126857,38.24954341862923,1695.328008436217,27,84,230,4241.056126314719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2589.5765652560963,265.5220047207742,7.053848385004491,168.8692138884299,87.71335194070463,401.7635665964392,36,79,46,3339.0371967329006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2549.684948702366,335.97340379333633,30.251047618306508,339.66183892850313,135.99706695662175,3383.2427602507996,32,223,209,1217.6700400675888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2489.8070925585553,200.08282650334777,16.670306537545642,55.81165535050131,-3.7866426912063886,3349.011917790339,50,146,9,2880.9015652234702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2491.6934235398344,140.62608995470066,24.868342014527318,272.18937528509724,-45.98645939857147,1208.6776445181747,183,209,30,161.11867857007522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2362.411117378268,27.235489964164206,33.35098060423709,51.59064285136744,140.52815231838656,357.4924478617997,109,54,218,1254.9451149182767,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2434.439050849903,127.05102174918137,22.341821877985492,339.722869955245,130.9128527703537,2626.17597590789,200,110,221,2466.360628372669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2442.422551691956,161.66257430046483,28.507794304933626,246.08822669315998,42.27810528357661,887.9000469845432,221,241,223,4095.716525792212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2553.1577963782024,93.70091146817067,38.67769112193222,213.23884321048726,28.9379280325968,241.24925871232273,11,195,87,3531.592663140038,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2592.6926848344183,148.9072514818887,19.098422739808456,423.88972410683925,115.84804277905909,742.5863059356047,55,243,57,1750.2046369542602,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2376.8273190982172,181.25237000185365,22.618725813212627,164.9008618284703,5.4113800226948,1696.0552057856398,86,45,235,158.18257654340974,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2462.5550668880937,176.65589779186055,15.494647039391467,263.9142196960168,4.312686451011253,4371.322909986819,210,27,241,4447.144478868551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2626.995249711681,318.80453869546807,11.656531752126503,48.06019939838524,99.01232254874299,2755.3441942420063,135,210,45,2423.1252020646966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
2556.088714950868,187.21129705243848,38.50670163716982,114.45759292150225,152.2831725079041,48.32092146659917,233,176,109,736.1589887345982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2434.0473457864805,129.32197708997018,7.60569731624969,336.94843977041637,77.65620232180949,2801.1045976768987,63,252,44,2804.2265542955943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2313.5566483765083,244.39483314594204,40.34000651243402,418.2741558819175,-42.95315757369457,4703.1765202509305,171,46,38,2601.820404530797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
2471.525117213141,48.92933450451872,39.354206015824424,269.52362639060027,32.099643091468664,4628.406113694782,170,107,64,2187.435703066426,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2291.8504404271994,243.39419662492733,1.9255976469073344,445.7790638881681,111.30643877454415,455.6418867207884,177,144,8,3397.1384589967884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2430.985125312153,15.406643960090861,15.32752613241583,64.34841660106704,184.36126963383583,1177.0482338098825,26,117,67,3873.3455993193506,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2580.3203261011186,69.62359479942255,12.127894021477694,349.72748102251865,3.47671819845079,3041.570784737326,253,136,239,4397.397624534289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2506.7625114028438,60.38701719192297,23.233899383372883,20.89464243083261,166.63047329346432,483.1562170392134,134,139,123,3319.685816013921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2541.6366902480827,222.12922253301676,44.24235290897228,485.9203156670743,30.502273365683408,4203.778132463483,187,253,49,596.160618707966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2575.2204179653368,279.4907204116104,10.962382390759194,250.9439758366453,-11.298354942347054,3334.804396887182,143,46,205,3202.3436860672796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2330.134322824573,300.77725308854554,19.521872956301358,410.12615429254697,78.62842948888076,2353.1780542633924,114,152,156,4696.193388292093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2459.9659526735254,218.1315294421438,32.263468287984374,232.40630719671324,190.4824374284785,4144.4224357381045,58,56,196,2542.06228083902,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2459.9716686641673,196.40030773111,32.2660025852938,184.0783887766999,108.78043199116843,4046.4091849047168,7,66,99,4434.983458397114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2542.336334811211,355.80597138342586,44.304332688055815,250.8312601763566,74.28442527130213,851.88247716309,106,216,249,2487.105884408483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2343.7215539251197,13.480964896029297,29.310961999757723,74.34954587150355,18.76061470964629,2642.4881679626365,62,35,129,4639.642338949887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2384.3543143190677,337.38226649505583,36.4383440710017,488.0349552547381,148.8646718729205,3294.0632509367256,254,242,5,2006.6739727357492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2421.9865651921236,114.68880149405922,36.801618299576056,441.6619831211556,-44.816333696733835,2351.5613756512125,225,46,121,3047.6476756360767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2516.9156263654713,222.4788129458036,26.02795419444585,282.5140009353368,41.7024107400198,417.7618672170569,149,3,193,2718.450416899865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
2607.7677407710776,25.899547743820026,8.243903866234763,385.64078210344144,103.08098942934325,2989.1483800195,189,218,4,3835.3908708671825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2504.851074576765,352.96538027487173,1.7835875299321207,107.84213042587399,60.66060317732601,181.96732502103686,190,143,68,1237.880366923259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2370.541284993478,45.208348727528296,22.680860967656663,428.75704048481026,10.722128151526725,1452.714789538757,76,97,154,1312.2936251112676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
2633.7421756307353,138.99703609144143,19.405650800453202,291.93150333247877,111.58429605527962,229.64650497379446,94,44,79,310.7295976055852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2584.617499780765,356.6803721467338,36.84538126203907,338.9892723209933,170.4183929870603,499.99888532209326,228,195,114,1436.7199521699147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2627.511864205318,156.24292169491542,11.064168761545229,488.280344444206,107.63360766974344,3797.7793216666987,212,41,254,49.42288681724749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
2465.637821368209,149.10832760060774,0.34343982571819975,465.95332555494304,-21.1354325043674,938.2354438478602,113,149,32,3732.7821300247006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2485.0374748364743,36.42033914677193,2.2286704047102535,446.1447550940177,162.38432945911075,767.8668040566666,16,35,132,953.8770382543454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2497.875632719217,312.4626605616333,24.933543528554786,114.87438861430354,-44.80644375058019,513.8276029116495,186,189,109,3769.0710704433063,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2534.1416900630884,28.570248767980573,5.300936324931538,391.85391384033625,-13.059829240285133,2262.892218746143,218,133,85,4402.864673628955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2373.3358074908965,208.32474859352294,1.659192739007906,441.7950338973634,73.69564325481736,4045.1006779168897,254,252,57,4609.824604041023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2674.285812477969,345.258694505612,42.00987693528134,233.1651669759728,65.45200269100219,2447.7716415712875,135,159,69,3734.103161387822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2435.1682134077046,338.14856321577054,25.04752919099716,362.1457701076366,23.57120831704148,2013.6653581060655,46,207,25,3942.313188789605,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2467.799324472753,215.662645957934,1.54049354545718,68.44033969755687,198.86864234300566,498.20245998019095,12,165,127,2094.323510566771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2498.502494043217,135.16140178081355,23.999967869817127,176.09860575174054,64.24258474651144,4936.11657570562,40,74,252,2525.141522493124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2380.365239222123,285.8360078616261,13.116472373664568,149.68880089752014,71.63697634834747,1202.8564304921667,27,218,166,1856.8934841962441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2700.3610569826883,175.74580244580483,17.19266363749851,248.27342930027345,156.15149210145012,3275.820714749266,107,109,227,1626.93105608063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2555.154751441383,203.99163496638022,24.283794539466786,13.722048207387093,190.93669953680524,1078.1120740579624,198,225,187,3478.4919378165114,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2556.5157457123614,109.39972198619094,27.002399177476192,260.5809224322287,65.88597353580823,577.717477642965,237,5,118,4087.59390100615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2495.74481910159,209.16853396548416,29.323207899465537,453.5600985484869,154.77064419017682,2339.0445329468785,173,66,65,2868.8049329016003,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2541.27172115861,153.808669616206,2.1750930771317623,368.4094555556245,-24.655559472274003,3094.017095370907,18,30,196,2370.102032948839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2558.7175309503377,347.8709026464503,22.367630417890467,432.10331448580416,96.63287059939248,4360.668518189719,29,4,9,4696.882885422149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
2461.5230402952225,342.502720707372,24.062714634188286,433.70009595245585,1.2505938688917482,4781.014934387933,215,127,4,2874.168396032362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
